DATE_DT,DAY_NUM,DAY_NAME,DAY_SHORT_NAME,DATE_SHORT_NAME,DATE_ID,DATE_OFFSET_NUM,CALENDAR_WEEK_ID,CALENDAR_WEEK_NUM,CALENDAR_WEEK_NAME,CALENDAR_WEEK_OFFSET_NUM,CALENDAR_MONTH_ID,CALENDAR_MONTH_NUM,CALENDAR_MONTH_NAME,CALENDAR_MONTH_SHORT_NAME,CALENDAR_MONTH_OFFSET_NUM,CALENDAR_QUARTER_ID,CALENDAR_QUARTER_NUM,CALENDAR_QUARTER_NAME,CALENDAR_QUARTER_OFFSET_NUM,CALENDAR_YEAR_ID,CALENDAR_YEAR_NAME,CALENDAR_YEAR_OFFSET_NUM,FISCAL_WEEK_ID,FISCAL_WEEK_NUM,FISCAL_WEEK_NAME,FISCAL_WEEK_SHORT_NAME,FISCAL_WEEK_OFFSET_NUM,FISCAL_PERIOD_ID,FISCAL_PERIOD_NUM,FISCAL_PERIOD_NAME,FISCAL_PERIOD_SHORT_NAME,FISCAL_PERIOD_OFFSET_NUM,FISCAL_QUARTER_ID,FISCAL_QUARTER_NUM,FISCAL_QUARTER_NAME,FISCAL_QUARTER_SHORT_NAME,FISCAL_QUARTER_OFFSET_NUM,FISCAL_YEAR_ID,FISCAL_YEAR_NAME,FISCAL_YEAR_OFFSET_NUM
6/12/2021,6,Saturday,Sat,"Jun 12,2021",20210612,-429,202124,24,24,-62,202106,6,June,Jun,-14,20212,2,Q2,-5,2021,2021,-1,202119,19,Week 19,19,-62,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
6/2/2021,3,Wednesday,Wed,"Jun 02,2021",20210602,-439,202122,22,22,-63,202106,6,June,Jun,-14,20212,2,Q2,-5,2021,2021,-1,202118,18,Week 18,18,-63,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/14/2021,5,Friday,Fri,"May 14,2021",20210514,-458,202120,20,20,-66,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202115,15,Week 15,15,-66,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
4/29/2021,4,Thursday,Thu,"Apr 29,2021",20210429,-473,202117,17,17,-68,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202113,13,Week 13,13,-68,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/25/2021,7,Sunday,Sun,"Apr 25,2021",20210425,-477,202117,17,17,-69,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202112,12,Week 12,12,-69,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/6/2021,2,Tuesday,Tue,"Apr 06,2021",20210406,-496,202114,14,14,-71,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202110,10,Week 10,10,-71,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
3/14/2021,7,Sunday,Sun,"Mar 14,2021",20210314,-519,202111,11,11,-75,202103,3,March,Mar,-17,20211,1,Q1,-6,2021,2021,-1,202106,6,Week 06,6,-75,202102,2,Period 02,P02,-17,20211,1,Quarter 1,Q1,-6,2021,2021,-1
2/27/2021,6,Saturday,Sat,"Feb 27,2021",20210227,-534,202109,9,9,-77,202102,2,February,Feb,-18,20211,1,Q1,-6,2021,2021,-1,202104,4,Week 04,4,-77,202101,1,Period 01,P01,-18,20211,1,Quarter 1,Q1,-6,2021,2021,-1
2/7/2021,7,Sunday,Sun,"Feb 07,2021",20210207,-554,202106,6,6,-80,202102,2,February,Feb,-18,20211,1,Q1,-6,2021,2021,-1,202101,1,Week 01,1,-80,202101,1,Period 01,P01,-18,20211,1,Quarter 1,Q1,-6,2021,2021,-1
1/22/2021,5,Friday,Fri,"Jan 22,2021",20210122,-570,202104,4,4,-82,202101,1,January,Jan,-19,20211,1,Q1,-6,2021,2021,-1,202051,51,Week 51,51,-82,202012,12,Period 12,P12,-19,20204,4,Quarter 4,Q4,-7,2020,2020,-2
6/23/2022,4,Thursday,Thu,"Jun 23,2022",20220623,-53,202225,25,25,-8,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202221,21,Week 21,21,-8,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
6/14/2022,2,Tuesday,Tue,"Jun 14,2022",20220614,-62,202224,24,24,-9,202206,6,June,Jun,-2,20222,2,Q2,-1,2022,2022,0,202220,20,Week 20,20,-9,202205,5,Period 05,P05,-2,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/29/2022,7,Sunday,Sun,"May 29,2022",20220529,-78,202222,22,22,-12,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202217,17,Week 17,17,-12,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
5/23/2022,1,Monday,Mon,"May 23,2022",20220523,-84,202221,21,21,-12,202205,5,May,May,-3,20222,2,Q2,-1,2022,2022,0,202217,17,Week 17,17,-12,202204,4,Period 04,P04,-3,20222,2,Quarter 2,Q2,-1,2022,2022,0
4/23/2022,6,Saturday,Sat,"Apr 23,2022",20220423,-114,202217,17,17,-17,202204,4,April,Apr,-4,20222,2,Q2,-1,2022,2022,0,202212,12,Week 12,12,-17,202203,3,Period 03,P03,-4,20221,1,Quarter 1,Q1,-2,2022,2022,0
2/17/2022,4,Thursday,Thu,"Feb 17,2022",20220217,-179,202207,7,7,-26,202202,2,February,Feb,-6,20221,1,Q1,-2,2022,2022,0,202203,3,Week 03,3,-26,202201,1,Period 01,P01,-6,20221,1,Quarter 1,Q1,-2,2022,2022,0
1/15/2022,6,Saturday,Sat,"Jan 15,2022",20220115,-212,202203,3,3,-31,202201,1,January,Jan,-7,20221,1,Q1,-2,2022,2022,0,202150,50,Week 50,50,-31,202112,12,Period 12,P12,-7,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/16/2021,4,Thursday,Thu,"Dec 16,2021",20211216,-242,202150,50,50,-35,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202146,46,Week 46,46,-35,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
12/1/2021,3,Wednesday,Wed,"Dec 01,2021",20211201,-257,202148,48,48,-37,202112,12,December,Dec,-8,20214,4,Q4,-3,2021,2021,-1,202144,44,Week 44,44,-37,202111,11,Period 11,P11,-8,20214,4,Quarter 4,Q4,-3,2021,2021,-1
11/15/2021,1,Monday,Mon,"Nov 15,2021",20211115,-273,202146,46,46,-39,202111,11,November,Nov,-9,20214,4,Q4,-3,2021,2021,-1,202142,42,Week 42,42,-39,202110,10,Period 10,P10,-9,20214,4,Quarter 4,Q4,-3,2021,2021,-1
9/29/2021,3,Wednesday,Wed,"Sep 29,2021",20210929,-320,202139,39,39,-46,202109,9,September,Sep,-11,20213,3,Q3,-4,2021,2021,-1,202135,35,Week 35,35,-46,202108,8,Period 08,P08,-11,20213,3,Quarter 3,Q3,-4,2021,2021,-1
9/12/2021,7,Sunday,Sun,"Sep 12,2021",20210912,-337,202137,37,37,-49,202109,9,September,Sep,-11,20213,3,Q3,-4,2021,2021,-1,202132,32,Week 32,32,-49,202108,8,Period 08,P08,-11,20213,3,Quarter 3,Q3,-4,2021,2021,-1
8/20/2021,5,Friday,Fri,"Aug 20,2021",20210820,-360,202134,34,34,-52,202108,8,August,Aug,-12,20213,3,Q3,-4,2021,2021,-1,202129,29,Week 29,29,-52,202107,7,Period 07,P07,-12,20213,3,Quarter 3,Q3,-4,2021,2021,-1
7/6/2021,2,Tuesday,Tue,"Jul 06,2021",20210706,-405,202127,27,27,-58,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202123,23,Week 23,23,-58,202106,6,Period 06,P06,-13,20212,2,Quarter 2,Q2,-5,2021,2021,-1
7/3/2021,6,Saturday,Sat,"Jul 03,2021",20210703,-408,202127,27,27,-59,202107,7,July,Jul,-13,20213,3,Q3,-4,2021,2021,-1,202122,22,Week 22,22,-59,202105,5,Period 05,P05,-14,20212,2,Quarter 2,Q2,-5,2021,2021,-1
5/30/2021,7,Sunday,Sun,"May 30,2021",20210530,-442,202122,22,22,-64,202105,5,May,May,-15,20212,2,Q2,-5,2021,2021,-1,202117,17,Week 17,17,-64,202104,4,Period 04,P04,-15,20212,2,Quarter 2,Q2,-5,2021,2021,-1
4/15/2021,4,Thursday,Thu,"Apr 15,2021",20210415,-487,202115,15,15,-70,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202111,11,Week 11,11,-70,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
4/14/2021,3,Wednesday,Wed,"Apr 14,2021",20210414,-488,202115,15,15,-70,202104,4,April,Apr,-16,20212,2,Q2,-5,2021,2021,-1,202111,11,Week 11,11,-70,202103,3,Period 03,P03,-16,20211,1,Quarter 1,Q1,-6,2021,2021,-1
